Id,Label,GeoCategory,Affilations,Main Role,All Roles
1198,"蓝马","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1199,"梁玉儒","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1200,"白尔纯","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1201,"王纯声","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1202,"黄凯","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1203,"陈惠良","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1204,"李萌","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1205,"冯光辉","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1206,"刘一民","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1207,"张征","Beijing","August First Film Studio (2)","美术设计 | 美工","美术设计 (1) & 美工 (1)"
1208,"时乐漾","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
1209,"晨耕","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
1210,"吴汉标","Beijing","August First Film Studio (1)","录音","录音 (1)"
1211,"刘仑","Beijing","August First Film Studio (1)","美术顾问","美术顾问 (1)"
1212,"韦林岳","Beijing","August First Film Studio (2)","摄影 | 副摄影","副摄影 (1) & 摄影 (1)"
1213,"王希钟","Beijing","August First Film Studio (1)","造型","造型 (1)"
1214,"陈国强","Beijing","August First Film Studio (1)","剪辑","剪辑 (1)"
1215,"陆耀海","Beijing","August First Film Studio (1)","军事顾问","军事顾问 (1)"
1216,"张方清","Beijing","August First Film Studio (2)","制片主任","制片主任 (2)"
1217,"董兆琪","Beijing","August First Film Studio (1)","Director","Director (1)"
1218,"石青野","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1219,"赵汝平","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1220,"白钢","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1221,"王连海","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1222,"陈瑀","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1223,"徐宛之","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1224,"桑坪","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1225,"王瑛","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1226,"李久芳","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1227,"关淑贞","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1228,"周正禹","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1229,"李廷秀","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1230,"崔荣久","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1231,"寇纪文","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
1232,"冀明","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
1233,"麦一","Beijing","August First Film Studio (1)","美工","美工 (1)"
1234,"陈大荧","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
1235,"袁先","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
1236,"冀志枫","Beijing","August First Film Studio (1)","剪辑","剪辑 (1)"
1237,"成立业","Beijing","August First Film Studio (1)","剧务主任","剧务主任 (1)"
1238,"张孔凡","Beijing","August First Film Studio (2)","指挥","指挥 (2)"
1239,"张文俊","Beijing","August First Film Studio (1)","指挥","指挥 (1)"
1240,"查列","Beijing","August First Film Studio (1)","Director","Director (1)"
1241,"集体创作-查列","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1242,"毕永钦","Beijing","August First Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)"
1243,"王珊","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1244,"于学成","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1245,"陶洪英","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1246,"张春满","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1247,"廖俊翔","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1248,"林春华","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1249,"何宝锭","Beijing","August First Film Studio (1)","录音","录音 (1)"
1250,"杨昭仁","Beijing","August First Film Studio (1)","副摄影","副摄影 (1)"
1251,"颜碧君","Beijing","August First Film Studio (1)","化妆","化妆 (1)"
1252,"王默","Beijing","August First Film Studio (1)","剪接","剪接 (1)"
1253,"马勋超","Beijing","August First Film Studio (2)","特技设计","特技设计 (2)"
1254,"王公馥","Beijing","August First Film Studio (2)","特技摄影","特技摄影 (2)"
1255,"周方","Beijing","August First Film Studio (1)","指挥","指挥 (1)"
1256,"郑秋凤","Beijing","August First Film Studio (1)","指挥","指挥 (1)"
1257,"史文帜","Beijing","August First Film Studio (1)","Director","Director (1)"
1258,"梁志鹏","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1259,"黄素影","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1260,"李雪红","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1261,"邹达隆","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1262,"刘教级","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1263,"朱一之","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1264,"贾士兹","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1265,"谭光友","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1266,"邹群","Beijing","August First Film Studio (1)","Acting | 副导演","副导演 (1) & Acting (1)"
1267,"维佳","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1268,"童玉亭","Beijing","August First Film Studio (1)","美工","美工 (1)"
1269,"田歌","Beijing","August First Film Studio (1)","歌曲","歌曲 (1)"
1270,"张宁和","Beijing","August First Film Studio (2)","指挥","指挥 (2)"
1271,"易丁","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1272,"柯兰","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1273,"铁江海","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1274,"曹福彬","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1275,"钟安","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1276,"叶绪寅","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1277,"马重基","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1278,"舜才","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1279,"吴凡","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1280,"左海之","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1281,"朱星","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1282,"张慧云","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1283,"李柏坚","Beijing","August First Film Studio (1)","录音","录音 (1)"
1284,"蔡国屏","Beijing","August First Film Studio (1)","领唱","领唱 (1)"
1285,"聂中明","Beijing","August First Film Studio (1)","指挥","指挥 (1)"
1286,"李冀明","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1287,"徐燕鸣","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1288,"李万鹏","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1289,"黎萍","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1290,"张泽","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1291,"盂庆芳","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1292,"王锐","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1293,"姜则善","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1294,"林朗","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1295,"朱惠馨","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1296,"于秀春","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1297,"万涤清","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1298,"张冬凉","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
1299,"任回兴","Beijing","August First Film Studio (1)","美工","美工 (1)"
1300,"李迂秋","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
1301,"许又新","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
1302,"石凉","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
1303,"吉星","Beijing","August First Film Studio (1)","剪辑","剪辑 (1)"
1304,"江亚光","Beijing","August First Film Studio (1)","制片主任","制片主任 (1)"
1305,"王冰","Beijing","August First Film Studio (1)","Director","Director (1)"
1306,"群立","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1307,"丁尼","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1308,"高岩","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1309,"李书田","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1310,"张冲云","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1311,"张良","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1312,"柳毅","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1313,"言小朋","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1314,"胡晓光","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1315,"唐克","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1316,"文友","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1317,"土尔逊","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1318,"陈俊","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
1319,"侯申康","Beijing","August First Film Studio (1)","录音","录音 (1)"
1320,"车吉林","Beijing","August First Film Studio (1)","军事顾问","军事顾问 (1)"
1321,"李昂","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
1322,"许陆初","Beijing","August First Film Studio (1)","剪接","剪接 (1)"
1323,"张志英","Beijing","August First Film Studio (1)","制片主任","制片主任 (1)"
1324,"阎日荣","Beijing","August First Film Studio (1)","剧务主任","剧务主任 (1)"
1325,"王琛","Beijing","Central Newsreel and Documentary Film Studio (1)","Director","Director (1)"
1326,"应小英","Beijing","Central Newsreel and Documentary Film Studio (1)","Director","Director (1)"
1327,"周孝武","Beijing","Central Newsreel and Documentary Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1328,"王爱焕","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1329,"牛淑琴","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1330,"韩刚","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1331,"王柏萱","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1332,"谢长春","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1333,"胡小凤","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1334,"王秋荣","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1335,"郝银生","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1336,"池海连","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1337,"房志彬","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
1338,"金威","Beijing","Central Newsreel and Documentary Film Studio (1)","摄影","摄影 (1)"
1339,"汪连生","Beijing","Central Newsreel and Documentary Film Studio (1)","摄影","摄影 (1)"
1340,"何建国","Beijing","Central Newsreel and Documentary Film Studio (1)","美工设计","美工设计 (1)"
1341,"惠景林","Beijing","Central Newsreel and Documentary Film Studio (1)","音乐","音乐 (1)"
1342,"杨志远","Beijing","Central Newsreel and Documentary Film Studio (1)","录音","录音 (1)"
1343,"苏泽民","Beijing","Central Newsreel and Documentary Film Studio (1)","戏剧指导","戏剧指导 (1)"
1344,"张冰","Beijing","Central Newsreel and Documentary Film Studio (1)","制片员","制片员 (1)"
1345,"邵珍","Beijing","Central Newsreel and Documentary Film Studio (1)","照明","照明 (1)"
1346,"张义","Beijing","Central Newsreel and Documentary Film Studio (1)","装置","装置 (1)"
1347,"邵杰","Beijing","Central Newsreel and Documentary Film Studio (1)","化妆","化妆 (1)"
1348,"张军","Beijing","Central Newsreel and Documentary Film Studio (1)","剪接","剪接 (1)"
1349,"徐严","Canton","Pearl River Film Studio (1)","Director","Director (1)"
1350,"孙景瑞","Canton","Pearl River Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1351,"袁东保","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1352,"邹培英","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1353,"陈长江","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1354,"简瑞超","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1355,"王执芳","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1356,"宋蓝波","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1357,"张汝效","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1358,"陈怀柳","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1359,"刘明静","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1360,"谈鹏飞","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1361,"张铮","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
1362,"龙庆云","Canton","Pearl River Film Studio (1)","摄影","摄影 (1)"
1363,"梁立柱","Canton","Pearl River Film Studio (1)","作曲","作曲 (1)"
1364,"张仲池","Canton","Pearl River Film Studio (1)","作曲","作曲 (1)"
1365,"鲁枫","Canton","Pearl River Film Studio (1)","助理导演","助理导演 (1)"
1366,"黄丹彤","Canton","Pearl River Film Studio (1)","助理导演","助理导演 (1)"
1367,"赖申","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
1368,"罗声繁","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
1369,"林光","Canton","Pearl River Film Studio (1)","录音","录音 (1)"
1370,"谢华","Canton","Pearl River Film Studio (1)","剪辑","剪辑 (1)"
1371,"虞千","Canton","Pearl River Film Studio (1)","剧务主任","剧务主任 (1)"
1372,"孙敬","Xi'an","Xi'an Film Studio (2)","Director","Director (2)"
1373,"钟纪明","Xi'an","Xi'an Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1374,"刘燕平","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1375,"赵滋民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1376,"赵桂兰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1377,"宫静芝","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1378,"陈达力","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1379,"黄音","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1380,"王兰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1381,"陈新","Xi'an","Xi'an Film Studio (1)","Acting | 剧务主任","剧务主任 (1) & Acting (1)"
1382,"高持久","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1383,"刘伯英","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1384,"阎菊峰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1385,"连城","Xi'an","Xi'an Film Studio (1)","摄影指导","摄影指导 (1)"
1386,"曹金山","Xi'an","Xi'an Film Studio (2)","摄影","摄影 (2)"
1387,"张井南","Xi'an","Xi'an Film Studio (2)","美术设计 | 美工","美术设计 (1) & 美工 (1)"
1388,"魏瑞祥","Xi'an","Xi'an Film Studio (1)","作曲","作曲 (1)"
1389,"洪嘉惠","Xi'an","Xi'an Film Studio (2)","录音","录音 (2)"
1390,"刘斌","Xi'an","Xi'an Film Studio (1)","副导演","副导演 (1)"
1391,"王秀英","Xi'an","Xi'an Film Studio (1)","服装","服装 (1)"
1392,"孙伟","Xi'an","Xi'an Film Studio (1)","化妆","化妆 (1)"
1393,"常秀霞","Xi'an","Xi'an Film Studio (1)","场记","场记 (1)"
1394,"吴村","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
1395,"华永庄","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
1396,"洪流","Xi'an","Xi'an Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1397,"刘敏","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1398,"邵金键","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1399,"耿遐","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1400,"谷毓英","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1401,"达吾提","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1402,"谈素兰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1403,"王华轶","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1404,"邓书田","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1405,"李中原","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1406,"土拉洪","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1407,"陈彬","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1408,"刘秀杰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1409,"凌宣","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
1410,"许友夫","Xi'an","Xi'an Film Studio (1)","作曲","作曲 (1)"
1411,"宋英山","Xi'an","Xi'an Film Studio (1)","剧务主任","剧务主任 (1)"
1412,"宋国毅","Xi'an","Xi'an Film Studio (1)","特技摄影","特技摄影 (1)"
1413,"郭阳庭","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
1414,"于连起","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
1415,"李佩成","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
1416,"李鸣九","Xi'an","Xi'an Film Studio (1)","美工","美工 (1)"
1417,"张晓晖","Xi'an","Xi'an Film Studio (1)","美工","美工 (1)"
1418,"吕万营","Xi'an","Xi'an Film Studio (1)","剧务主任","剧务主任 (1)"
1419,"吴健民","Xi'an","Xi'an Film Studio (1)","剧务主任","剧务主任 (1)"
1420,"王志雄","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
1421,"韩忠良","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
1422,"林景","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
1423,"李志平","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
1424,"陈于旦","Xi'an","Xi'an Film Studio (1)","录音","录音 (1)"
1425,"史行","Zhejiang","Zhejiang Film Studio (1)","Director","Director (1)"
1426,"吴向之","Zhejiang","Zhejiang Film Studio (1)","Director","Director (1)"
1427,"黄解寄","Zhejiang","Zhejiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1428,"钟甫平","Zhejiang","Zhejiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1429,"郭向辉","Zhejiang","Zhejiang Film Studio (1)","摄影","摄影 (1)"
1430,"陈琳","Zhejiang","Zhejiang Film Studio (1)","摄影","摄影 (1)"
1431,"徐克己","Zhejiang","Zhejiang Film Studio (1)","美工","美工 (1)"
1432,"陈献玉","Zhejiang","Zhejiang Film Studio (1)","作曲","作曲 (1)"
1433,"任心良","Zhejiang","Zhejiang Film Studio (1)","录音","录音 (1)"
1434,"明殿碧","Zhejiang","Zhejiang Film Studio (1)","制片","制片 (1)"
1435,"张惠均","Zhejiang","Zhejiang Film Studio (1)","导演助理","导演助理 (1)"
1436,"左樊","Zhejiang","Zhejiang Film Studio (1)","剪辑","剪辑 (1)"
1437,"刘式焜","Zhejiang","Zhejiang Film Studio (1)","指挥","指挥 (1)"
1438,"王命夫","Shandong","Shandong Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1439,"张子良","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1440,"王提","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1441,"刘子云","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1442,"李进业","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1443,"袁绕冬","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1444,"王玉梅","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1445,"韦显","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1446,"束荑","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1447,"雷仲谦","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1448,"张捷","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1449,"肖竹","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1450,"杨植德","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1451,"李时","Shandong","Shandong Film Studio (1)","Acting","Acting (1)"
1452,"孙璋","Shandong","Shandong Film Studio (1)","美工","美工 (1)"
1453,"恽悠","Shandong","Shandong Film Studio (1)","作曲","作曲 (1)"
1454,"左杰","Shandong","Shandong Film Studio (1)","录音","录音 (1)"
1455,"邓文杰","Shandong","Shandong Film Studio (1)","制片主任","制片主任 (1)"
1456,"寇嘉弼","Shandong","Shandong Film Studio (1)","副导演","副导演 (1)"
1457,"陶金","Hubei","Wuhan Film Studio (1)","Director","Director (1)"
1458,"陈伯华","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1459,"王晓楼","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1460,"胡桂林","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1461,"童金钟","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1462,"朱庆玉","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1463,"雷金玉","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1464,"刘珍珍","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1465,"黄新宝","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1466,"冷少鸣","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1467,"张春堂","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1468,"熊长武","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1469,"徐荣辉","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1470,"李罗克","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1471,"姚梅生","Hubei","Wuhan Film Studio (1)","摄影","摄影 (1)"
1472,"李平野","Hubei","Wuhan Film Studio (1)","美工","美工 (1)"
1473,"张定和","Hubei","Wuhan Film Studio (1)","音乐","音乐 (1)"
1474,"王仲宣","Hubei","Wuhan Film Studio (1)","录音","录音 (1)"
1475,"汤荣春","Hubei","Wuhan Film Studio (1)","录音","录音 (1)"
